Date,Time,Butt 1,Butt 2,Butt 3,Butt 4
11/05/2015,00:00:00,12.883,12.98,13.461,13.076
11/05/2015,01:00:00,12.401,12.69,13.173,12.787
11/05/2015,02:00:00,12.207,12.401,12.883,12.594
11/05/2015,03:00:00,11.916,12.013,12.594,12.401
11/05/2015,04:00:00,11.528,11.722,12.304,12.207
11/05/2015,05:00:00,11.236,11.528,12.11,12.013
11/05/2015,06:00:00,11.722,12.11,12.497,12.401
11/05/2015,07:00:00,12.497,12.594,13.269,12.883
11/05/2015,08:00:00,16.903,16.141,16.713,17.665
11/05/2015,09:00:00,19.662,19.092,20.805,19.187
11/05/2015,10:00:00,19.567,19.092,20.805,18.236
11/05/2015,11:00:00,20.805,20.234,21.76,18.901
11/05/2015,12:00:00,22.717,22.046,22.717,18.901
11/05/2015,13:00:00,24.931,24.351,23.773,19.282
11/05/2015,14:00:00,25.319,24.255,24.062,19.567
11/05/2015,15:00:00,24.448,23.581,22.717,18.901
11/05/2015,16:00:00,25.708,24.545,21.473,18.711
11/05/2015,17:00:00,22.333,22.333,20.519,18.14
11/05/2015,18:00:00,21.187,20.996,19.758,17.855
11/05/2015,19:00:00,19.187,19.282,18.996,17.284
11/05/2015,20:00:00,17.189,17.57,17.57,16.427
11/05/2015,21:00:00,16.046,16.427,16.713,15.76
11/05/2015,22:00:00,15.091,15.569,16.046,15.187
11/05/2015,23:00:00,14.517,15.091,15.569,14.9
12/05/2015,00:00:00,13.942,14.517,15.091,14.517
12/05/2015,01:00:00,13.558,14.134,14.613,14.134
12/05/2015,02:00:00,13.173,13.654,14.23,13.846
12/05/2015,03:00:00,12.69,13.269,13.846,13.654
12/05/2015,04:00:00,12.497,12.98,13.558,13.365
12/05/2015,05:00:00,12.304,12.787,13.365,13.076
12/05/2015,06:00:00,12.207,12.69,13.365,12.98
12/05/2015,07:00:00,12.11,12.594,13.173,12.69
12/05/2015,08:00:00,12.497,12.787,13.365,12.69
12/05/2015,09:00:00,16.713,16.713,17.475,14.325
12/05/2015,10:00:00,19.758,19.092,21.187,15.76
12/05/2015,11:00:00,21.855,20.901,22.908,15.951
12/05/2015,12:00:00,21.664,21.091,22.717,15.76
12/05/2015,13:00:00,24.158,23.484,22.046,15.76
12/05/2015,14:00:00,24.062,23.004,20.901,15.473
12/05/2015,15:00:00,25.028,23.966,19.567,15.187
12/05/2015,16:00:00,23.869,23.196,18.14,14.804
12/05/2015,17:00:00,22.046,21.951,16.999,14.325
12/05/2015,18:00:00,18.521,18.806,16.046,13.942
12/05/2015,19:00:00,16.523,16.903,15.187,13.461
12/05/2015,20:00:00,14.9,15.664,14.325,12.883
12/05/2015,21:00:00,13.654,14.517,13.461,12.497
12/05/2015,22:00:00,12.69,13.654,12.787,12.013
12/05/2015,23:00:00,11.916,12.787,11.916,11.431
13/05/2015,00:00:00,11.139,11.819,11.139,10.651
13/05/2015,01:00:00,10.259,11.139,10.553,10.259
13/05/2015,02:00:00,9.571,10.259,9.866,9.669
13/05/2015,03:00:00,8.879,9.571,9.275,9.176
13/05/2015,04:00:00,8.082,8.978,8.68,8.779
13/05/2015,05:00:00,7.682,8.581,8.382,8.581
13/05/2015,06:00:00,7.983,9.373,9.472,10.553
13/05/2015,07:00:00,12.787,12.304,12.883,15.664
13/05/2015,08:00:00,15.569,15.473,15.76,20.043
13/05/2015,09:00:00,20.329,19.187,19.472,20.71
13/05/2015,10:00:00,25.222,23.388,23.292,17.76
13/05/2015,11:00:00,28.258,26.097,25.805,16.903
13/05/2015,12:00:00,28.159,26.879,26.683,16.523
13/05/2015,13:00:00,29.452,28.06,25.805,15.569
13/05/2015,14:00:00,30.862,29.452,26.488,15.664
13/05/2015,15:00:00,30.054,29.053,21.187,14.9
13/05/2015,16:00:00,27.665,28.159,19.472,14.804
13/05/2015,17:00:00,25.222,26.292,18.045,14.134
13/05/2015,18:00:00,23.1,23.004,16.903,13.75
13/05/2015,19:00:00,20.615,20.996,15.951,13.461
13/05/2015,20:00:00,18.426,19.187,14.9,12.69
13/05/2015,21:00:00,16.713,17.665,14.038,12.207
13/05/2015,22:00:00,15.76,16.808,13.461,12.013
13/05/2015,23:00:00,14.9,15.951,13.076,11.722
14/05/2015,00:00:00,13.846,14.996,12.401,11.334
14/05/2015,01:00:00,13.269,14.325,12.11,11.041
14/05/2015,02:00:00,12.304,13.558,11.334,10.748
14/05/2015,03:00:00,12.11,13.269,11.334,10.748
14/05/2015,04:00:00,11.819,12.787,11.139,10.455
14/05/2015,05:00:00,11.334,12.304,10.846,10.161
14/05/2015,06:00:00,11.139,12.013,10.748,10.063
14/05/2015,07:00:00,11.139,11.916,10.651,9.965
14/05/2015,08:00:00,11.041,11.625,10.455,9.965
14/05/2015,09:00:00,11.236,11.528,10.455,9.965
14/05/2015,10:00:00,11.139,11.819,10.553,9.965
14/05/2015,11:00:00,11.334,11.819,10.748,10.161
14/05/2015,12:00:00,11.722,12.013,10.944,10.161
14/05/2015,13:00:00,11.431,11.722,10.846,10.161
14/05/2015,14:00:00,11.236,11.625,10.651,10.063
14/05/2015,15:00:00,11.625,12.11,10.846,10.161
14/05/2015,16:00:00,11.625,11.916,10.748,10.161
14/05/2015,17:00:00,11.528,11.916,10.846,10.063
14/05/2015,18:00:00,11.236,11.722,10.748,9.965
14/05/2015,19:00:00,10.748,10.846,10.357,9.571
14/05/2015,20:00:00,10.455,10.553,10.161,9.373
14/05/2015,21:00:00,10.161,10.259,9.866,9.176
14/05/2015,22:00:00,10.161,9.965,9.669,9.077
14/05/2015,23:00:00,9.768,9.866,9.571,8.978
15/05/2015,00:00:00,9.571,9.669,9.373,8.879
15/05/2015,01:00:00,9.373,9.472,9.176,8.68
15/05/2015,02:00:00,9.176,9.373,9.077,8.581
15/05/2015,03:00:00,8.779,8.879,8.779,8.382
15/05/2015,04:00:00,8.382,8.382,8.382,8.082
15/05/2015,05:00:00,7.882,7.983,8.082,8.182
15/05/2015,06:00:00,8.382,9.669,8.779,10.161
15/05/2015,07:00:00,10.651,11.916,11.528,11.528
15/05/2015,08:00:00,14.996,16.427,14.804,14.804
15/05/2015,09:00:00,14.325,18.236,15.76,14.613
15/05/2015,10:00:00,18.711,20.234,17.76,15.091
15/05/2015,11:00:00,19.187,20.519,16.618,14.9
15/05/2015,12:00:00,21.091,22.621,17.76,14.421
15/05/2015,13:00:00,23.773,23.966,20.615,15.473
15/05/2015,14:00:00,26.879,27.567,21.569,15.76
15/05/2015,15:00:00,23.388,23.388,20.519,15.473
15/05/2015,16:00:00,21.091,20.805,19.758,15.282
15/05/2015,17:00:00,19.377,19.282,18.901,15.091
15/05/2015,18:00:00,18.045,17.95,17.95,14.709
15/05/2015,19:00:00,16.903,16.713,16.903,13.942
15/05/2015,20:00:00,15.664,15.76,16.332,13.75
15/05/2015,21:00:00,14.804,14.9,15.664,13.558
15/05/2015,22:00:00,14.23,14.421,15.187,13.269
15/05/2015,23:00:00,13.558,13.75,14.709,12.98
16/05/2015,00:00:00,13.076,13.269,14.421,12.69
16/05/2015,01:00:00,12.883,13.173,14.23,12.594
16/05/2015,02:00:00,12.787,12.98,13.942,12.594
16/05/2015,03:00:00,12.594,12.883,13.846,12.497
16/05/2015,04:00:00,12.497,12.69,13.75,12.497
16/05/2015,05:00:00,12.497,12.787,13.654,12.594
16/05/2015,06:00:00,13.269,13.654,14.134,13.173
16/05/2015,07:00:00,13.461,13.654,14.23,13.365
16/05/2015,08:00:00,16.808,17.855,16.427,15.473
16/05/2015,09:00:00,20.329,21.951,18.616,16.999
16/05/2015,10:00:00,23.581,26.781,23.388,17.475
16/05/2015,11:00:00,26.683,28.754,25.416,16.808
16/05/2015,12:00:00,27.764,29.853,28.159,16.523
16/05/2015,13:00:00,31.064,30.659,27.567,15.76
16/05/2015,14:00:00,29.652,28.754,27.272,15.378
16/05/2015,15:00:00,30.054,29.252,22.812,15.091
16/05/2015,16:00:00,25.513,27.665,20.615,14.9
16/05/2015,17:00:00,25.805,25.416,19.187,14.517
16/05/2015,18:00:00,22.333,21.951,17.95,14.23
16/05/2015,19:00:00,19.758,19.758,16.713,13.558
16/05/2015,20:00:00,17.57,18.045,15.569,12.787
16/05/2015,21:00:00,16.046,16.618,14.709,12.401
16/05/2015,22:00:00,14.709,15.282,13.654,11.334
16/05/2015,23:00:00,13.558,14.23,13.076,11.139
17/05/2015,00:00:00,12.497,13.365,12.013,10.259
17/05/2015,01:00:00,11.625,12.401,11.139,9.768
17/05/2015,02:00:00,10.846,11.625,10.748,9.571
17/05/2015,03:00:00,10.161,10.944,10.063,9.176
17/05/2015,04:00:00,9.669,10.553,9.768,8.978
17/05/2015,05:00:00,9.373,10.063,9.768,9.373
17/05/2015,06:00:00,10.063,10.944,10.259,10.063
17/05/2015,07:00:00,12.013,13.173,12.013,12.594
17/05/2015,08:00:00,15.282,17.284,15.473,17.95
17/05/2015,09:00:00,18.806,20.424,19.758,15.378
17/05/2015,10:00:00,21.282,22.429,21.664,15.76
17/05/2015,11:00:00,23.869,25.125,24.448,16.523
17/05/2015,12:00:00,21.378,21.855,22.238,16.141
17/05/2015,13:00:00,23.484,24.158,22.812,16.523
17/05/2015,14:00:00,21.855,22.717,21.951,16.332
17/05/2015,15:00:00,22.429,23.196,20.996,15.951
17/05/2015,16:00:00,21.091,21.378,20.138,15.664
17/05/2015,17:00:00,20.234,20.615,19.092,15.187
17/05/2015,18:00:00,18.331,18.616,18.14,14.325
17/05/2015,19:00:00,16.618,17.094,17.094,13.846
17/05/2015,20:00:00,15.091,15.473,15.76,13.173
17/05/2015,21:00:00,13.942,14.23,14.709,12.497
17/05/2015,22:00:00,13.558,13.75,14.23,12.304
17/05/2015,23:00:00,12.883,13.173,13.75,12.013
18/05/2015,00:00:00,12.013,12.304,12.98,11.528
18/05/2015,01:00:00,11.528,11.722,12.594,11.139
18/05/2015,02:00:00,10.846,11.041,12.013,10.748
18/05/2015,03:00:00,10.455,10.846,11.819,10.553
18/05/2015,04:00:00,10.357,10.455,11.528,10.357
18/05/2015,05:00:00,10.063,10.357,11.236,10.161
18/05/2015,06:00:00,9.965,10.259,11.236,10.063
18/05/2015,07:00:00,10.161,10.651,11.334,10.259
18/05/2015,08:00:00,10.846,11.139,11.528,10.651
18/05/2015,09:00:00,12.787,13.173,12.787,11.722
18/05/2015,10:00:00,12.69,13.173,13.076,11.722
18/05/2015,11:00:00,14.038,14.421,14.038,12.304
18/05/2015,12:00:00,16.808,16.903,17.475,13.846
18/05/2015,13:00:00,19.187,20.234,17.76,14.134
18/05/2015,14:00:00,20.138,18.996,18.14,13.846
18/05/2015,15:00:00,18.426,18.331,17.189,13.558
18/05/2015,16:00:00,18.236,20.805,15.378,12.594
18/05/2015,17:00:00,18.236,20.043,14.804,12.497
18/05/2015,18:00:00,16.237,15.855,13.558,11.625
18/05/2015,19:00:00,13.942,14.23,12.69,11.041
18/05/2015,20:00:00,12.69,13.173,12.013,10.455
18/05/2015,21:00:00,11.431,11.625,11.431,10.161
18/05/2015,22:00:00,10.748,10.748,10.944,9.866
18/05/2015,23:00:00,9.866,9.965,10.357,9.472
19/05/2015,00:00:00,9.275,9.571,9.965,9.176
19/05/2015,01:00:00,8.481,8.779,9.472,8.779
19/05/2015,02:00:00,7.882,8.182,9.077,8.382
19/05/2015,03:00:00,7.582,7.882,8.879,8.082
19/05/2015,04:00:00,7.179,7.179,8.382,7.782
19/05/2015,05:00:00,6.978,7.381,8.382,8.581
19/05/2015,06:00:00,7.782,9.176,9.669,11.431
19/05/2015,07:00:00,9.373,10.259,12.69,15.187
19/05/2015,08:00:00,11.722,11.916,13.269,13.173
19/05/2015,09:00:00,11.916,11.139,11.819,10.748
19/05/2015,10:00:00,15.378,14.517,15.473,12.69
19/05/2015,11:00:00,18.806,18.521,19.758,13.076
19/05/2015,12:00:00,14.613,14.038,15.282,11.431
19/05/2015,13:00:00,14.996,14.709,15.282,11.041
19/05/2015,14:00:00,23.581,21.951,20.329,11.625
19/05/2015,15:00:00,16.618,16.618,15.855,11.139
19/05/2015,16:00:00,17.76,17.665,15.569,11.236
19/05/2015,17:00:00,16.713,16.713,14.996,11.041
19/05/2015,18:00:00,15.951,15.76,14.23,11.041
19/05/2015,19:00:00,13.75,14.325,13.269,10.357
19/05/2015,20:00:00,12.013,12.883,12.11,9.965
19/05/2015,21:00:00,11.625,12.304,11.916,9.768
19/05/2015,22:00:00,10.455,11.236,10.944,9.373
19/05/2015,23:00:00,9.373,10.259,10.161,8.879
20/05/2015,00:00:00,8.581,9.571,9.472,8.481
20/05/2015,01:00:00,8.282,8.779,8.779,8.182
20/05/2015,02:00:00,7.682,8.382,8.581,7.782
20/05/2015,03:00:00,7.28,7.682,8.082,7.582
20/05/2015,04:00:00,6.674,7.381,7.582,7.381
20/05/2015,05:00:00,6.37,7.079,7.481,7.882
20/05/2015,06:00:00,7.079,7.682,9.077,9.965
20/05/2015,07:00:00,8.779,10.748,12.207,13.846
20/05/2015,08:00:00,10.748,11.722,12.98,13.365
20/05/2015,09:00:00,13.942,14.038,13.75,12.98
20/05/2015,10:00:00,16.332,15.569,14.996,13.942
20/05/2015,11:00:00,17.57,16.903,16.523,13.654
20/05/2015,12:00:00,20.901,20.138,19.092,14.709
20/05/2015,13:00:00,20.043,19.377,18.901,14.517
20/05/2015,14:00:00,20.043,19.472,18.616,13.75
20/05/2015,15:00:00,19.472,18.901,18.236,14.134
20/05/2015,16:00:00,19.092,18.616,17.76,14.134
20/05/2015,17:00:00,18.331,18.14,16.999,13.75
20/05/2015,18:00:00,17.284,17.189,16.141,13.365
20/05/2015,19:00:00,15.664,15.855,14.9,12.787
20/05/2015,20:00:00,14.325,14.517,13.846,12.11
20/05/2015,21:00:00,12.98,13.269,12.69,11.528
20/05/2015,22:00:00,11.819,12.11,11.625,10.748
20/05/2015,23:00:00,10.846,11.139,10.846,10.259
21/05/2015,00:00:00,9.768,10.161,10.063,9.669
21/05/2015,01:00:00,9.176,9.571,9.571,9.176
21/05/2015,02:00:00,8.481,8.879,8.879,8.382
21/05/2015,03:00:00,7.782,8.282,8.481,8.282
21/05/2015,04:00:00,7.381,7.782,7.983,7.983
21/05/2015,05:00:00,7.381,7.582,7.882,8.481
21/05/2015,06:00:00,9.768,8.581,9.373,11.041
21/05/2015,07:00:00,11.334,10.553,11.916,12.013
21/05/2015,08:00:00,15.282,13.076,16.427,16.237
21/05/2015,09:00:00,17.76,18.236,20.519,17.379
21/05/2015,10:00:00,21.091,20.805,22.238,17.189
21/05/2015,11:00:00,25.028,24.158,25.902,16.903
21/05/2015,12:00:00,24.158,23.677,26.097,15.569
21/05/2015,13:00:00,28.258,26.879,28.853,15.187
21/05/2015,14:00:00,28.159,27.468,28.853,14.996
21/05/2015,15:00:00,29.552,25.708,23.773,14.804
21/05/2015,16:00:00,27.173,26.39,21.187,14.804
21/05/2015,17:00:00,26,25.125,19.662,14.613
21/05/2015,18:00:00,22.142,22.621,18.616,14.421
21/05/2015,19:00:00,19.662,20.329,17.284,13.846
21/05/2015,20:00:00,17.76,18.521,16.141,12.497
21/05/2015,21:00:00,16.332,16.999,15.091,12.11
21/05/2015,22:00:00,14.9,15.855,13.942,11.625
21/05/2015,23:00:00,13.846,14.709,13.269,11.236
22/05/2015,00:00:00,12.98,13.75,12.401,10.944
22/05/2015,01:00:00,12.013,12.98,11.819,10.651
22/05/2015,02:00:00,11.334,12.207,11.236,10.259
22/05/2015,03:00:00,10.748,11.625,10.748,9.768
22/05/2015,04:00:00,10.455,11.139,10.455,9.669
22/05/2015,05:00:00,10.846,11.334,10.651,9.965
22/05/2015,06:00:00,11.139,11.528,11.041,10.455
22/05/2015,07:00:00,12.207,12.207,11.916,11.041
22/05/2015,08:00:00,12.98,12.98,12.98,11.722
22/05/2015,09:00:00,15.378,15.187,14.804,12.69
22/05/2015,10:00:00,16.141,15.855,15.569,13.269
22/05/2015,11:00:00,16.999,16.808,16.427,14.038
22/05/2015,12:00:00,18.806,18.236,17.665,15.091
22/05/2015,13:00:00,20.71,20.234,19.758,16.808
22/05/2015,14:00:00,22.908,22.717,21.569,17.57
22/05/2015,15:00:00,25.125,23.773,21.473,17.665
22/05/2015,16:00:00,26.097,25.416,20.901,17.95
22/05/2015,17:00:00,22.429,22.238,20.138,17.379
22/05/2015,18:00:00,20.805,20.805,19.377,16.808
22/05/2015,19:00:00,19.567,19.758,18.521,16.237
22/05/2015,20:00:00,17.379,17.57,17.855,14.613
22/05/2015,21:00:00,16.999,17.284,17.379,14.517
22/05/2015,22:00:00,16.808,17.189,16.999,14.517
22/05/2015,23:00:00,16.427,16.808,16.618,14.421
23/05/2015,00:00:00,15.951,16.332,15.951,14.134
23/05/2015,01:00:00,15.76,16.046,15.664,14.038
23/05/2015,02:00:00,15.473,15.76,15.282,13.942
23/05/2015,03:00:00,14.9,15.187,14.709,13.461
23/05/2015,04:00:00,14.421,14.613,14.23,13.173
23/05/2015,05:00:00,14.038,14.23,13.846,13.461
23/05/2015,06:00:00,14.9,14.23,14.23,14.9
23/05/2015,07:00:00,15.664,14.996,15.091,15.951
23/05/2015,08:00:00,18.426,17.95,16.999,16.903
23/05/2015,09:00:00,20.424,19.758,18.901,17.665
23/05/2015,10:00:00,23.966,21.76,20.519,18.616
23/05/2015,11:00:00,24.255,23.1,21.473,18.426
23/05/2015,12:00:00,24.158,23.1,21.282,17.665
23/05/2015,13:00:00,24.158,23.196,21.378,17.855
23/05/2015,14:00:00,26.977,24.931,22.238,18.236
23/05/2015,15:00:00,26.781,25.416,22.046,17.855
23/05/2015,16:00:00,24.931,23.869,20.805,17.379
23/05/2015,17:00:00,23.484,23.292,19.377,16.713
23/05/2015,18:00:00,22.333,22.142,18.806,16.713
23/05/2015,19:00:00,20.71,20.615,17.76,15.951
23/05/2015,20:00:00,19.187,19.187,16.808,15.378
23/05/2015,21:00:00,17.855,18.045,16.046,14.517
23/05/2015,22:00:00,16.618,16.999,15.282,14.134
23/05/2015,23:00:00,16.046,16.141,14.9,13.942
24/05/2015,00:00:00,15.378,15.664,14.613,13.75
24/05/2015,01:00:00,14.996,15.282,14.325,13.461
24/05/2015,02:00:00,14.421,14.9,14.23,13.461
24/05/2015,03:00:00,13.846,14.134,13.942,12.98
24/05/2015,04:00:00,13.173,13.365,13.173,12.401
24/05/2015,05:00:00,12.787,13.076,13.076,13.75
24/05/2015,06:00:00,13.558,13.173,14.23,15.664
24/05/2015,07:00:00,15.282,14.9,17.475,17.189
24/05/2015,08:00:00,17.665,17.189,19.092,18.045
24/05/2015,09:00:00,18.616,17.665,19.377,16.618
24/05/2015,10:00:00,22.142,21.378,22.717,18.236
24/05/2015,11:00:00,23.004,22.046,23.292,18.616
24/05/2015,12:00:00,22.908,22.429,23.581,19.092
24/05/2015,13:00:00,21.855,21.282,22.046,18.236
24/05/2015,14:00:00,20.71,20.519,21.091,17.76
24/05/2015,15:00:00,20.519,20.424,20.996,17.855
24/05/2015,16:00:00,20.996,20.71,21.187,18.045
24/05/2015,17:00:00,23.196,23.004,21.282,18.426
24/05/2015,18:00:00,20.615,20.519,19.472,17.665
24/05/2015,19:00:00,19.662,18.806,18.711,17.284
24/05/2015,20:00:00,18.711,18.236,17.855,16.713
24/05/2015,21:00:00,17.855,17.57,16.999,16.141
24/05/2015,22:00:00,16.999,16.999,16.141,15.282
24/05/2015,23:00:00,16.141,16.332,15.473,14.804
25/05/2015,00:00:00,15.378,15.76,14.804,13.75
25/05/2015,01:00:00,14.613,14.996,14.325,13.461
25/05/2015,02:00:00,13.846,14.134,13.654,13.076
25/05/2015,03:00:00,13.076,13.365,13.076,12.594
25/05/2015,04:00:00,12.304,12.594,12.497,12.207
25/05/2015,05:00:00,12.11,12.497,12.401,11.916
25/05/2015,06:00:00,12.497,12.98,13.076,12.497
25/05/2015,07:00:00,13.558,13.75,16.523,16.999
25/05/2015,08:00:00,14.804,15.187,17.665,17.094
25/05/2015,09:00:00,17.284,17.475,18.616,17.189
25/05/2015,10:00:00,20.71,20.234,18.521,16.332
25/05/2015,11:00:00,22.908,22.429,21.091,16.713
25/05/2015,12:00:00,22.238,21.855,20.996,16.618
25/05/2015,13:00:00,22.812,22.238,20.805,16.808
25/05/2015,14:00:00,24.641,23.966,21.951,17.379
25/05/2015,15:00:00,22.046,21.664,20.615,16.618
25/05/2015,16:00:00,21.569,21.473,20.043,16.618
25/05/2015,17:00:00,20.615,20.615,19.472,16.332
25/05/2015,18:00:00,19.567,19.662,18.521,15.855
25/05/2015,19:00:00,18.521,18.711,17.665,15.282
25/05/2015,20:00:00,17.379,17.665,16.999,14.9
25/05/2015,21:00:00,16.523,16.903,16.427,14.613
25/05/2015,22:00:00,15.664,16.141,15.855,14.23
25/05/2015,23:00:00,14.613,15.091,15.091,13.75
26/05/2015,00:00:00,13.558,14.134,14.23,13.269
26/05/2015,01:00:00,12.883,13.365,13.461,12.594
26/05/2015,02:00:00,12.013,12.594,12.883,12.11
26/05/2015,03:00:00,11.819,12.401,12.594,11.819
26/05/2015,04:00:00,10.944,11.528,11.819,11.431
26/05/2015,05:00:00,11.431,11.916,12.013,11.431
26/05/2015,06:00:00,11.916,12.304,12.304,11.722
26/05/2015,07:00:00,13.365,13.365,12.883,12.11
26/05/2015,08:00:00,14.804,14.9,14.804,13.173
26/05/2015,09:00:00,21.855,20.043,20.234,15.951
26/05/2015,10:00:00,24.448,22.046,23.581,16.332
26/05/2015,11:00:00,25.805,24.448,24.931,16.141
26/05/2015,12:00:00,25.028,24.062,23.966,16.713
26/05/2015,13:00:00,26.977,25.805,24.835,16.903
26/05/2015,14:00:00,27.665,26.683,23.581,16.999
26/05/2015,15:00:00,24.545,23.773,21.951,16.523
26/05/2015,16:00:00,23.484,22.812,21.473,16.332
26/05/2015,17:00:00,22.142,22.046,20.615,16.046
26/05/2015,18:00:00,22.717,21.378,18.901,15.378
26/05/2015,19:00:00,18.996,19.377,17.57,14.9
26/05/2015,20:00:00,17.95,18.236,16.523,13.942
26/05/2015,21:00:00,15.378,16.141,14.9,13.076
26/05/2015,22:00:00,14.421,14.996,14.038,12.497
26/05/2015,23:00:00,13.75,14.421,13.558,12.304
27/05/2015,00:00:00,12.883,13.558,12.883,11.625
27/05/2015,01:00:00,11.819,12.497,12.11,11.041
27/05/2015,02:00:00,11.041,11.819,11.334,10.357
27/05/2015,03:00:00,11.041,11.625,11.334,10.161
27/05/2015,04:00:00,10.748,11.334,11.041,10.259
27/05/2015,05:00:00,10.357,11.139,10.944,11.041
27/05/2015,06:00:00,10.846,12.787,12.304,13.269
27/05/2015,07:00:00,13.461,14.996,15.473,16.713
27/05/2015,08:00:00,17.95,17.665,17.189,19.853
27/05/2015,09:00:00,20.424,19.853,20.424,19.853
27/05/2015,10:00:00,25.222,23.677,24.351,19.472
27/05/2015,11:00:00,27.764,26.683,28.853,17.284
27/05/2015,12:00:00,29.652,28.06,30.659,16.903
27/05/2015,13:00:00,25.902,25.222,27.272,17.094
27/05/2015,14:00:00,25.416,24.835,26.39,17.855
27/05/2015,15:00:00,23.966,23.581,24.931,17.76
27/05/2015,16:00:00,22.238,22.333,23.869,17.475
27/05/2015,17:00:00,20.424,20.71,22.525,16.808
27/05/2015,18:00:00,18.711,19.282,21.091,16.141
27/05/2015,19:00:00,17.57,18.14,19.758,15.664
27/05/2015,20:00:00,16.618,17.284,18.806,15.282
27/05/2015,21:00:00,15.282,16.046,17.57,14.517
27/05/2015,22:00:00,14.134,14.9,16.427,13.846
27/05/2015,23:00:00,13.846,14.517,15.951,13.654
28/05/2015,00:00:00,13.365,14.23,15.378,13.461
28/05/2015,01:00:00,12.883,13.558,14.804,13.173
28/05/2015,02:00:00,12.11,12.883,14.23,12.69
28/05/2015,03:00:00,12.207,12.787,14.038,12.69
28/05/2015,04:00:00,12.013,12.497,13.654,12.594
28/05/2015,05:00:00,11.139,11.722,13.076,12.11
28/05/2015,06:00:00,11.334,11.916,14.613,14.23
28/05/2015,07:00:00,12.98,13.75,15.855,18.331
28/05/2015,08:00:00,18.521,15.664,20.424,22.333
28/05/2015,09:00:00,19.092,18.711,21.187,19.662
28/05/2015,10:00:00,21.091,19.282,24.545,16.332
28/05/2015,11:00:00,23.292,21.951,24.641,16.618
28/05/2015,12:00:00,26.879,24.738,26.977,16.141
28/05/2015,13:00:00,26.977,26.292,27.37,15.855
28/05/2015,14:00:00,23.869,23.869,26.879,15.855
28/05/2015,15:00:00,23.196,23.004,24.062,15.569
28/05/2015,16:00:00,22.717,23.966,22.238,15.76
28/05/2015,17:00:00,21.855,21.951,20.805,15.378
28/05/2015,18:00:00,20.329,20.615,19.567,14.709
28/05/2015,19:00:00,18.521,19.092,18.331,14.23
28/05/2015,20:00:00,16.903,17.665,16.903,13.654
28/05/2015,21:00:00,15.855,16.523,15.664,13.269
28/05/2015,22:00:00,14.9,15.664,15.091,12.69
28/05/2015,23:00:00,13.942,14.804,14.325,12.207
29/05/2015,00:00:00,13.173,13.942,13.654,11.916
29/05/2015,01:00:00,12.594,13.461,13.173,11.528
29/05/2015,02:00:00,11.916,12.69,12.69,11.334
29/05/2015,03:00:00,11.528,12.207,12.401,11.041
29/05/2015,04:00:00,10.846,11.528,11.819,10.651
29/05/2015,05:00:00,11.041,11.431,12.013,10.748
29/05/2015,06:00:00,12.11,11.722,12.787,11.625
29/05/2015,07:00:00,11.431,11.722,12.594,11.041
29/05/2015,08:00:00,11.041,11.431,12.11,10.846
29/05/2015,09:00:00,11.431,11.528,12.207,10.846
29/05/2015,10:00:00,11.819,11.819,12.497,11.139
29/05/2015,11:00:00,12.013,12.11,12.69,11.236
29/05/2015,12:00:00,13.846,13.461,13.846,12.013
29/05/2015,13:00:00,19.853,18.14,17.475,13.076
29/05/2015,14:00:00,19.472,19.662,18.996,13.076
29/05/2015,15:00:00,19.187,18.996,16.903,12.787
29/05/2015,16:00:00,19.377,18.996,16.332,12.883
29/05/2015,17:00:00,18.711,18.616,14.804,12.013
29/05/2015,18:00:00,17.76,17.665,13.846,11.819
29/05/2015,19:00:00,16.523,16.427,13.461,11.528
29/05/2015,20:00:00,14.613,14.613,12.497,10.846
29/05/2015,21:00:00,13.173,13.269,11.625,10.357
29/05/2015,22:00:00,12.11,12.207,10.846,9.866
29/05/2015,23:00:00,11.236,11.334,10.357,9.472
30/05/2015,00:00:00,10.455,10.651,9.768,8.879
30/05/2015,01:00:00,9.669,9.965,9.275,8.581
